time,cell_number,x,y,Alive,nuclei_size,cell_size,protein_concentration,file_name
13,6,113,246,1,2548.0,5058,68.6095294582839,rep2_FOV2
14,6,113,246,1,2546.0,5168,69.32952786377709,rep2_FOV2
15,6,113,246,1,2554.0,5040,69.44781746031747,rep2_FOV2
16,6,113,246,1,2554.0,5133,70.24858757062147,rep2_FOV2
17,6,113,246,1,2533.0,5141,70.89632367243726,rep2_FOV2
18,6,113,246,1,2551.0,5196,69.85238645111625,rep2_FOV2
19,6,113,246,1,2550.0,5157,70.4456079115765,rep2_FOV2
20,6,113,246,1,2547.0,5067,70.1880797315966,rep2_FOV2
0,7,510,313,1,2452.0,6686,154.39470535447202,rep2_FOV2
1,7,510,313,1,2474.0,6633,146.04010251771444,rep2_FOV2
2,7,510,313,1,2442.0,6537,132.6655958390699,rep2_FOV2
3,7,510,313,1,2470.0,6360,114.02342767295598,rep2_FOV2
4,7,510,313,1,2456.0,6120,97.05964052287581,rep2_FOV2
5,7,510,313,1,2469.0,5935,84.49199663016007,rep2_FOV2
6,7,510,313,1,2480.0,5671,77.27473108799154,rep2_FOV2
7,7,510,313,1,2471.0,5375,71.824,rep2_FOV2
8,7,510,313,1,2442.0,5523,72.84682237914177,rep2_FOV2
9,7,510,313,1,2460.0,5646,75.63956783563584,rep2_FOV2
10,7,510,313,1,2446.0,5799,81.18227280565615,rep2_FOV2
11,7,510,313,1,2464.0,5930,84.44097807757167,rep2_FOV2
12,7,510,313,1,2470.0,5904,84.789972899729,rep2_FOV2
13,7,510,313,1,2475.0,5897,81.24334407325759,rep2_FOV2
14,7,510,313,1,2449.0,5746,79.70257570483815,rep2_FOV2
15,7,510,313,1,2463.0,5633,74.51411326113971,rep2_FOV2
16,7,510,313,1,2448.0,5606,73.36014983945772,rep2_FOV2
17,7,510,313,1,2478.0,5401,71.367339381596,rep2_FOV2
18,7,510,313,1,2445.0,5475,70.86136986301369,rep2_FOV2
19,7,510,313,1,2449.0,5237,67.46247851823563,rep2_FOV2
20,7,510,313,1,2467.0,5095,66.2,rep2_FOV2
0,8,315,352,1,2270.0,6443,151.5539345025609,rep2_FOV2
1,8,315,352,1,2287.0,6372,140.32266164469553,rep2_FOV2
2,8,315,352,1,2287.0,6356,131.57551919446192,rep2_FOV2
3,8,315,352,1,2280.0,6230,118.01428571428572,rep2_FOV2
4,8,315,352,1,2273.0,6022,104.16622384589837,rep2_FOV2
5,8,315,352,1,2278.0,5740,87.81620209059234,rep2_FOV2
6,8,315,352,1,2270.0,5504,79.11882267441861,rep2_FOV2
7,8,315,352,1,2254.0,5376,73.81361607142857,rep2_FOV2
8,8,315,352,1,2259.0,5315,70.40526810912512,rep2_FOV2
9,8,315,352,1,2262.0,5050,67.89841584158415,rep2_FOV2
10,8,315,352,1,2291.0,4989,66.9106033273201,rep2_FOV2
11,8,315,352,1,2260.0,4818,65.31859692818597,rep2_FOV2
12,8,315,352,1,2284.0,4962,65.69064893188231,rep2_FOV2
13,8,315,352,1,2281.0,4871,65.68240607678095,rep2_FOV2
14,8,315,352,1,2277.0,4903,65.46583724250459,rep2_FOV2
15,8,315,352,1,2270.0,4947,65.36951687891651,rep2_FOV2
16,8,315,352,1,2280.0,4980,64.83132530120481,rep2_FOV2
17,8,315,352,1,2278.0,4831,65.17843096667356,rep2_FOV2
18,8,315,352,1,2265.0,4624,65.57828719723183,rep2_FOV2
19,8,315,352,0,0.0,0,0.0,rep2_FOV2
20,8,315,352,0,0.0,0,0.0,rep2_FOV2
0,9,483,439,1,2335.0,6104,134.4105504587156,rep2_FOV2
1,9,483,439,1,2331.0,6028,126.59472461844724,rep2_FOV2
2,9,483,439,1,2336.0,5941,124.73135835717892,rep2_FOV2
3,9,483,439,1,2327.0,5974,117.12855708068295,rep2_FOV2
4,9,483,439,1,2336.0,5759,105.07796492446606,rep2_FOV2
5,9,483,439,1,2341.0,5585,90.87591763652641,rep2_FOV2
6,9,483,439,1,2333.0,5382,82.04347826086956,rep2_FOV2
7,9,483,439,1,2341.0,5271,76.08726996774806,rep2_FOV2
8,9,483,439,1,2330.0,4977,73.00582680329516,rep2_FOV2
9,9,483,439,1,2340.0,5060,69.7300395256917,rep2_FOV2
10,9,483,439,1,2326.0,4974,69.02593486127864,rep2_FOV2
11,9,483,439,1,2344.0,4895,69.46945863125639,rep2_FOV2
12,9,483,439,1,2344.0,4990,70.48496993987976,rep2_FOV2
13,9,483,439,1,2338.0,5063,70.35157021528738,rep2_FOV2
14,9,483,439,1,2333.0,5007,72.14859197124026,rep2_FOV2
15,9,483,439,1,2332.0,5133,74.40015585427625,rep2_FOV2
16,9,483,439,1,2343.0,5167,75.26920843816528,rep2_FOV2
17,9,483,439,1,2337.0,5246,73.53488372093024,rep2_FOV2
18,9,483,439,1,2353.0,5273,78.2376256400531,rep2_FOV2
19,9,483,439,1,2333.0,5317,78.27628361858191,rep2_FOV2
20,9,483,439,1,2340.0,5451,81.06916162172078,rep2_FOV2
0,10,133,503,1,2257.0,6164,174.49610642439973,rep2_FOV2
1,10,133,503,1,2249.0,6088,158.2966491458607,rep2_FOV2
2,10,133,503,1,2232.0,5987,138.4975780858527,rep2_FOV2
3,10,133,503,1,2243.0,5853,117.13241072954041,rep2_FOV2
4,10,133,503,1,2254.0,5614,103.29836123975775,rep2_FOV2
5,10,133,503,1,2241.0,5433,90.5858641634456,rep2_FOV2
6,10,133,503,1,2235.0,5204,81.28497309761721,rep2_FOV2
7,10,133,503,1,2255.0,5059,76.08677604269619,rep2_FOV2
8,10,133,503,1,2248.0,5010,72.71516966067864,rep2_FOV2
9,10,133,503,1,2254.0,4834,70.53537443111296,rep2_FOV2
10,10,133,503,1,2245.0,4919,69.79731652774954,rep2_FOV2
11,10,133,503,1,2235.0,4751,68.38749736897495,rep2_FOV2
12,10,133,503,1,2245.0,4836,68.7328370554177,rep2_FOV2
13,10,133,503,1,2244.0,4871,69.43687127899815,rep2_FOV2
14,10,133,503,1,2234.0,4904,69.03221859706362,rep2_FOV2
15,10,133,503,1,2254.0,4932,70.05575831305758,rep2_FOV2
16,10,133,503,1,2239.0,4677,68.0062005559119,rep2_FOV2
17,10,133,503,1,2244.0,4754,66.26041228439209,rep2_FOV2
18,10,133,503,1,2253.0,4605,65.75874049945712,rep2_FOV2
19,10,133,503,1,2251.0,4701,65.54775579663901,rep2_FOV2
20,10,133,503,1,2255.0,4574,65.90948841276781,rep2_FOV2
0,11,476,576,1,2248.0,5313,78.30020703933748,rep2_FOV2
1,11,476,576,1,2246.0,5152,74.7080745341615,rep2_FOV2
2,11,476,576,1,2254.0,5247,75.10081951591386,rep2_FOV2
3,11,476,576,1,24.0,5427,83.81592039800995,rep2_FOV2
4,11,476,576,1,2260.0,5435,84.99484820607175,rep2_FOV2
5,11,476,576,1,2256.0,5306,78.32114587259706,rep2_FOV2
6,11,476,576,1,2247.0,5108,73.06695379796398,rep2_FOV2
7,11,476,576,1,2252.0,4972,69.93121480289622,rep2_FOV2
8,11,476,576,1,2263.0,5121,69.53759031439172,rep2_FOV2
9,11,476,576,1,2229.0,4855,67.86158599382081,rep2_FOV2
10,11,476,576,1,2248.0,4737,67.13383998311167,rep2_FOV2
11,11,476,576,1,2245.0,4761,65.69523209409788,rep2_FOV2
12,11,476,576,1,2246.0,4892,65.73426001635323,rep2_FOV2
13,11,476,576,1,2251.0,4784,65.55685618729098,rep2_FOV2
14,11,476,576,1,2253.0,4738,65.77754326720135,rep2_FOV2
15,11,476,576,1,2274.0,4789,66.22405512633118,rep2_FOV2
16,11,476,576,1,2259.0,4955,69.14187689202825,rep2_FOV2
17,11,476,576,1,2243.0,5103,73.64354301391339,rep2_FOV2
18,11,476,576,1,2245.0,5090,73.31434184675835,rep2_FOV2
19,11,476,576,1,2239.0,5174,74.44163123308851,rep2_FOV2
20,11,476,576,1,2260.0,5184,74.7355324074074,rep2_FOV2
