time,cell_number,x,y,Alive,nuclei_size,cell_size,protein_concentration,number_of_mRNA_in_nucleus,number_of_mRNA_in_cytoplasm,number_of_transcription_sites,file_name
16,2,583,96,1,2551.0,5081,69.4402676638457,1,1,1,rep2_FOV1
17,2,583,96,1,2536.0,4966,67.91361256544502,1,2,1,rep2_FOV1
18,2,583,96,1,2556.0,5040,68.39722222222223,3,0,1,rep2_FOV1
19,2,583,96,1,2565.0,5082,71.66371507280599,4,3,0,rep2_FOV1
20,2,583,96,1,2560.0,5208,74.37826420890937,1,2,1,rep2_FOV1
0,3,111,143,1,2572.0,11616,84.35227272727273,3,7,1,rep2_FOV1
1,3,111,143,1,2563.0,11236,101.0944286222855,5,8,0,rep2_FOV1
2,3,111,143,1,2557.0,11784,103.36108282416836,5,8,0,rep2_FOV1
3,3,111,143,1,2556.0,11874,99.55642580427825,4,7,1,rep2_FOV1
4,3,111,143,1,2562.0,12235,107.22092357989375,3,9,2,rep2_FOV1
5,3,111,143,1,2550.0,12064,96.51707559681698,5,10,2,rep2_FOV1
6,3,111,143,1,2566.0,11804,89.41443578447983,9,10,2,rep2_FOV1
7,3,111,143,1,2568.0,11945,87.64177480117203,7,10,2,rep2_FOV1
8,3,111,143,1,2552.0,11889,87.41702413996131,6,10,1,rep2_FOV1
9,3,111,143,1,2563.0,11982,88.18886663328325,2,10,1,rep2_FOV1
10,3,111,143,1,2548.0,11946,86.46576259835928,0,11,1,rep2_FOV1
11,3,111,143,1,2548.0,11982,84.68344182941078,1,9,1,rep2_FOV1
12,3,111,143,1,2541.0,11617,81.62133080829818,2,8,1,rep2_FOV1
13,3,111,143,1,2549.0,6106,87.3686537831641,1,7,1,rep2_FOV1
14,3,111,143,1,2564.0,6129,84.98025779083048,1,5,1,rep2_FOV1
15,3,111,143,1,2554.0,11456,80.60082053072625,8,6,2,rep2_FOV1
16,3,111,143,1,2543.0,11746,82.73046143367955,9,10,1,rep2_FOV1
17,3,111,143,1,2549.0,11749,84.48906289897012,4,13,1,rep2_FOV1
18,3,111,143,1,2567.0,11768,82.52175390890551,2,7,2,rep2_FOV1
19,3,111,143,1,2574.0,11770,82.77519116397622,6,12,2,rep2_FOV1
20,3,111,143,1,2564.0,11681,83.82578546357333,7,8,1,rep2_FOV1
0,4,335,184,1,2503.0,6453,115.76491554315822,1,5,0,rep2_FOV1
1,4,335,184,1,2509.0,6411,113.31367961316488,0,4,1,rep2_FOV1
2,4,335,184,1,2509.0,6342,104.79044465468307,4,3,1,rep2_FOV1
3,4,335,184,1,2513.0,6227,95.17151116107274,2,4,0,rep2_FOV1
4,4,335,184,1,2500.0,6255,101.20127897681854,0,7,1,rep2_FOV1
5,4,335,184,1,2510.0,6212,94.36332904056664,3,5,1,rep2_FOV1
6,4,335,184,1,2511.0,6053,89.12324467206344,2,8,1,rep2_FOV1
7,4,335,184,1,2494.0,6035,85.89743164871582,1,6,0,rep2_FOV1
8,4,335,184,1,2516.0,5865,81.45592497868712,2,5,0,rep2_FOV1
9,4,335,184,1,2499.0,5787,79.16433385173666,2,3,0,rep2_FOV1
10,4,335,184,1,2509.0,5744,75.60236768802228,2,1,0,rep2_FOV1
11,4,335,184,1,2504.0,5563,71.90023368685961,0,3,0,rep2_FOV1
12,4,335,184,1,2493.0,5681,71.23200140820278,0,4,1,rep2_FOV1
13,4,335,184,1,2492.0,5462,70.08092273892348,2,2,1,rep2_FOV1
14,4,335,184,1,2496.0,5486,70.89755741888443,0,3,1,rep2_FOV1
15,4,335,184,1,2521.0,5721,74.62593952106275,3,7,1,rep2_FOV1
16,4,335,184,1,2496.0,5720,78.31031468531468,3,6,1,rep2_FOV1
17,4,335,184,1,2508.0,5832,78.6150548696845,2,5,0,rep2_FOV1
18,4,335,184,1,2513.0,5806,76.60592490527041,2,4,0,rep2_FOV1
19,4,335,184,1,2502.0,5690,75.1743409490334,0,2,0,rep2_FOV1
20,4,335,184,1,2509.0,5643,74.45578592947014,0,2,0,rep2_FOV1
0,5,199,205,1,2539.0,11616,84.35227272727273,3,7,1,rep2_FOV1
1,5,199,205,1,2533.0,11236,101.0944286222855,5,8,0,rep2_FOV1
2,5,199,205,1,2542.0,11784,103.36108282416836,5,8,0,rep2_FOV1
3,5,199,205,1,2539.0,11874,99.55642580427825,4,7,1,rep2_FOV1
4,5,199,205,1,2538.0,12235,107.22092357989375,3,9,2,rep2_FOV1
5,5,199,205,1,2531.0,12064,96.51707559681698,5,10,2,rep2_FOV1
6,5,199,205,1,2542.0,11804,89.41443578447983,9,10,2,rep2_FOV1
7,5,199,205,1,2539.0,11945,87.64177480117203,7,10,2,rep2_FOV1
8,5,199,205,1,2534.0,11889,87.41702413996131,6,10,1,rep2_FOV1
9,5,199,205,1,2541.0,11982,88.18886663328325,2,10,1,rep2_FOV1
10,5,199,205,1,2536.0,11946,86.46576259835928,0,11,1,rep2_FOV1
11,5,199,205,1,2554.0,11982,84.68344182941078,1,9,1,rep2_FOV1
12,5,199,205,1,2542.0,11617,81.62133080829818,2,8,1,rep2_FOV1
13,5,199,205,1,2523.0,5322,72.67305524239008,3,4,1,rep2_FOV1
14,5,199,205,1,2528.0,5405,73.13913043478261,4,3,1,rep2_FOV1
15,5,199,205,1,2550.0,11456,80.60082053072625,8,6,2,rep2_FOV1
16,5,199,205,1,2541.0,11746,82.73046143367955,9,10,1,rep2_FOV1
17,5,199,205,1,2547.0,11749,84.48906289897012,4,13,1,rep2_FOV1
18,5,199,205,1,2573.0,11768,82.52175390890551,2,7,2,rep2_FOV1
19,5,199,205,1,2531.0,11770,82.77519116397622,6,12,2,rep2_FOV1
20,5,199,205,1,2541.0,11681,83.82578546357333,7,8,1,rep2_FOV1
0,6,449,226,1,2380.0,4896,80.16013071895425,2,3,1,rep2_FOV1
1,6,449,226,1,2376.0,5179,91.42981270515544,0,6,1,rep2_FOV1
2,6,449,226,1,2390.0,5245,96.45681601525263,3,5,0,rep2_FOV1
3,6,449,226,1,2396.0,5195,95.49547641963426,1,3,0,rep2_FOV1
4,6,449,226,1,2383.0,5181,93.46342404941132,0,1,0,rep2_FOV1
5,6,449,226,1,2398.0,5021,82.61939852619,2,4,0,rep2_FOV1
6,6,449,226,1,2390.0,4824,77.97139303482587,1,1,0,rep2_FOV1
7,6,449,226,1,2393.0,4704,71.90901360544218,1,1,0,rep2_FOV1
8,6,449,226,1,2386.0,4605,70.3270358306189,3,0,0,rep2_FOV1
9,6,449,226,1,2385.0,4466,66.83900582176445,3,1,0,rep2_FOV1
10,6,449,226,1,2396.0,4447,67.24510906228919,2,1,0,rep2_FOV1
11,6,449,226,1,2390.0,4454,67.87000449034575,2,2,0,rep2_FOV1
12,6,449,226,1,2389.0,4411,67.24189526184539,1,1,0,rep2_FOV1
13,6,449,226,1,2383.0,4414,67.66085183507023,1,0,0,rep2_FOV1
14,6,449,226,1,2388.0,4376,66.6469378427788,3,0,1,rep2_FOV1
15,6,449,226,1,2386.0,4495,68.8182424916574,2,1,1,rep2_FOV1
16,6,449,226,1,2379.0,4512,69.72872340425532,0,5,1,rep2_FOV1
17,6,449,226,1,2385.0,4632,71.06670984455958,4,3,0,rep2_FOV1
18,6,449,226,1,2395.0,4653,70.92993767461853,3,1,0,rep2_FOV1
19,6,449,226,1,2386.0,4598,69.71596346237494,1,3,1,rep2_FOV1
20,6,449,226,1,2390.0,4668,72.79155955441303,4,2,1,rep2_FOV1
0,7,281,321,1,2178.0,6363,131.48609146628948,0,5,1,rep2_FOV1
1,7,281,321,1,2193.0,6247,122.50840403393629,1,5,1,rep2_FOV1
2,7,281,321,1,2184.0,6199,116.86772060009679,1,4,1,rep2_FOV1
3,7,281,321,1,2210.0,6243,120.98270062469966,3,8,1,rep2_FOV1
4,7,281,321,1,2195.0,6387,132.49491153906374,1,10,1,rep2_FOV1
5,7,281,321,1,2191.0,6212,112.99436574372183,3,10,1,rep2_FOV1
6,7,281,321,1,2204.0,5949,100.39351151454026,2,4,0,rep2_FOV1
7,7,281,321,1,2183.0,5887,87.99592322065568,1,5,1,rep2_FOV1
8,7,281,321,1,2172.0,5690,82.96942003514938,1,8,1,rep2_FOV1
9,7,281,321,1,2174.0,5725,81.9046288209607,2,8,1,rep2_FOV1
10,7,281,321,1,2191.0,5705,83.28624014022787,3,5,0,rep2_FOV1
11,7,281,321,1,2195.0,5576,79.33805595408896,0,4,1,rep2_FOV1
12,7,281,321,1,2186.0,5627,77.10698418340145,2,5,0,rep2_FOV1
13,7,281,321,1,2187.0,5408,73.71616124260355,2,5,0,rep2_FOV1
14,7,281,321,1,2190.0,5390,72.65714285714286,1,2,0,rep2_FOV1
15,7,281,321,1,2188.0,5324,71.29169797145003,0,2,1,rep2_FOV1
16,7,281,321,1,2178.0,5295,69.55958451369216,1,1,0,rep2_FOV1
17,7,281,321,1,2181.0,5132,68.64029618082618,4,1,0,rep2_FOV1
18,7,281,321,1,2192.0,5188,68.1559367771781,1,1,0,rep2_FOV1
19,7,281,321,1,2178.0,5132,68.48908807482464,1,1,0,rep2_FOV1
20,7,281,321,1,2194.0,4998,66.68967587034814,0,0,0,rep2_FOV1
0,8,401,338,1,2281.0,5899,89.3876928292931,2,3,1,rep2_FOV1
1,8,401,338,1,2289.0,6089,99.28264082772212,1,4,1,rep2_FOV1
2,8,401,338,1,2280.0,5966,99.33690915186054,3,6,0,rep2_FOV1
3,8,401,338,1,2269.0,6136,101.73989569752281,1,6,0,rep2_FOV1
4,8,401,338,1,2275.0,6055,101.07580511973576,2,5,0,rep2_FOV1
5,8,401,338,0,0.0,0,0.0,0,0,0,rep2_FOV1
6,8,401,338,0,0.0,0,0.0,0,0,0,rep2_FOV1
7,8,401,338,0,0.0,0,0.0,0,0,0,rep2_FOV1
8,8,401,338,0,0.0,0,0.0,0,0,0,rep2_FOV1
9,8,401,338,0,0.0,0,0.0,0,0,0,rep2_FOV1
10,8,401,338,0,0.0,0,0.0,0,0,0,rep2_FOV1
11,8,401,338,0,0.0,0,0.0,0,0,0,rep2_FOV1
12,8,401,338,0,0.0,0,0.0,0,0,0,rep2_FOV1
13,8,401,338,0,0.0,0,0.0,0,0,0,rep2_FOV1
14,8,401,338,0,0.0,0,0.0,0,0,0,rep2_FOV1
15,8,401,338,0,0.0,0,0.0,0,0,0,rep2_FOV1
16,8,401,338,0,0.0,0,0.0,0,0,0,rep2_FOV1
17,8,401,338,0,0.0,0,0.0,0,0,0,rep2_FOV1
18,8,401,338,0,0.0,0,0.0,0,0,0,rep2_FOV1
19,8,401,338,0,0.0,0,0.0,0,0,0,rep2_FOV1
20,8,401,338,0,0.0,0,0.0,0,0,0,rep2_FOV1
0,9,79,373,1,2274.0,5772,87.29261954261955,0,2,0,rep2_FOV1
1,9,79,373,1,2260.0,5613,79.30963833956886,0,0,0,rep2_FOV1
2,9,79,373,1,2271.0,5558,76.7835552356963,0,1,1,rep2_FOV1
3,9,79,373,1,2280.0,5830,90.73636363636363,1,4,1,rep2_FOV1
4,9,79,373,1,2278.0,6170,111.72025931928687,2,7,1,rep2_FOV1
5,9,79,373,1,2279.0,6052,103.48826834104429,2,5,1,rep2_FOV1
6,9,79,373,1,2282.0,6037,104.17243664071559,1,10,1,rep2_FOV1
7,9,79,373,1,2242.0,6033,103.31742085198077,1,10,1,rep2_FOV1
8,9,79,373,0,0.0,0,0.0,0,0,0,rep2_FOV1
9,9,79,373,0,0.0,0,0.0,0,0,0,rep2_FOV1
10,9,79,373,0,0.0,0,0.0,0,0,0,rep2_FOV1
11,9,79,373,0,0.0,0,0.0,0,0,0,rep2_FOV1
12,9,79,373,0,0.0,0,0.0,0,0,0,rep2_FOV1
13,9,79,373,0,0.0,0,0.0,0,0,0,rep2_FOV1
14,9,79,373,0,0.0,0,0.0,0,0,0,rep2_FOV1
15,9,79,373,0,0.0,0,0.0,0,0,0,rep2_FOV1
16,9,79,373,0,0.0,0,0.0,0,0,0,rep2_FOV1
17,9,79,373,0,0.0,0,0.0,0,0,0,rep2_FOV1
18,9,79,373,0,0.0,0,0.0,0,0,0,rep2_FOV1
19,9,79,373,0,0.0,0,0.0,0,0,0,rep2_FOV1
20,9,79,373,0,0.0,0,0.0,0,0,0,rep2_FOV1
0,10,564,431,1,2289.0,6088,131.43117608409986,2,7,0,rep2_FOV1
1,10,564,431,1,2297.0,6101,129.3168333060154,2,4,0,rep2_FOV1
2,10,564,431,1,2304.0,6054,124.32903865213082,3,6,1,rep2_FOV1
3,10,564,431,1,2294.0,6076,133.9572086899276,2,9,1,rep2_FOV1
4,10,564,431,1,2276.0,6134,139.42859471796544,0,9,1,rep2_FOV1
5,10,564,431,1,2317.0,6019,113.89350390430305,4,9,0,rep2_FOV1
6,10,564,431,1,2283.0,5762,96.62096494272822,2,5,0,rep2_FOV1
7,10,564,431,1,2295.0,5573,88.11232729230217,0,3,0,rep2_FOV1
8,10,564,431,1,2305.0,5501,81.0023632066897,3,3,0,rep2_FOV1
9,10,564,431,0,0.0,0,0.0,0,0,0,rep2_FOV1
10,10,564,431,0,0.0,0,0.0,0,0,0,rep2_FOV1
11,10,564,431,0,0.0,0,0.0,0,0,0,rep2_FOV1
12,10,564,431,0,0.0,0,0.0,0,0,0,rep2_FOV1
13,10,564,431,0,0.0,0,0.0,0,0,0,rep2_FOV1
14,10,564,431,0,0.0,0,0.0,0,0,0,rep2_FOV1
15,10,564,431,0,0.0,0,0.0,0,0,0,rep2_FOV1
16,10,564,431,0,0.0,0,0.0,0,0,0,rep2_FOV1
17,10,564,431,0,0.0,0,0.0,0,0,0,rep2_FOV1
18,10,564,431,0,0.0,0,0.0,0,0,0,rep2_FOV1
19,10,564,431,0,0.0,0,0.0,0,0,0,rep2_FOV1
20,10,564,431,0,0.0,0,0.0,0,0,0,rep2_FOV1
0,11,156,513,1,2305.0,7095,153.6844256518675,0,8,1,rep2_FOV1
1,11,156,513,1,2318.0,7038,139.9951690821256,3,5,0,rep2_FOV1
2,11,156,513,1,2316.0,6938,125.6728163735947,3,6,0,rep2_FOV1
3,11,156,513,1,2306.0,6853,120.51174668028601,0,5,1,rep2_FOV1
4,11,156,513,1,2296.0,6793,117.55557191226262,0,4,1,rep2_FOV1
5,11,156,513,1,2314.0,6579,102.01702386380909,5,3,1,rep2_FOV1
6,11,156,513,1,2312.0,6377,90.19335110553551,2,4,0,rep2_FOV1
7,11,156,513,1,2325.0,6401,85.9076706764568,2,7,0,rep2_FOV1
8,11,156,513,1,2302.0,6138,81.2741935483871,1,7,0,rep2_FOV1
9,11,156,513,1,2310.0,6136,77.84289439374186,5,3,0,rep2_FOV1
10,11,156,513,1,2328.0,5990,75.03789649415693,1,3,0,rep2_FOV1
11,11,156,513,1,2318.0,5922,71.90341100979398,1,2,1,rep2_FOV1
12,11,156,513,1,2295.0,5947,73.96620144610728,2,4,0,rep2_FOV1
13,11,156,513,1,2306.0,6050,76.01867768595041,-1,5,2,rep2_FOV1
14,11,156,513,1,2319.0,6146,81.05125284738041,1,8,1,rep2_FOV1
15,11,156,513,1,2324.0,6320,84.7006329113924,2,8,0,rep2_FOV1
16,11,156,513,1,2315.0,6280,86.29761146496816,2,6,0,rep2_FOV1
17,11,156,513,1,2311.0,6292,85.32914812460267,1,7,0,rep2_FOV1
18,11,156,513,1,2323.0,6154,82.20636984075398,3,9,0,rep2_FOV1
19,11,156,513,1,2306.0,6226,80.52104079665916,2,7,0,rep2_FOV1
20,11,156,513,1,2320.0,6137,77.78328173374614,2,6,0,rep2_FOV1
0,12,469,554,1,2563.0,5927,71.3794499746921,0,0,0,rep2_FOV1
1,12,469,554,1,2567.0,5950,72.10655462184874,0,0,0,rep2_FOV1
2,12,469,554,1,2542.0,5889,70.74681609780947,1,0,0,rep2_FOV1
3,12,469,554,1,2587.0,5932,67.29079568442347,1,0,0,rep2_FOV1
4,12,469,554,1,2560.0,5749,67.4247695251348,1,0,0,rep2_FOV1
5,12,469,554,1,2555.0,5599,66.10466154670478,0,0,0,rep2_FOV1
6,12,469,554,1,2551.0,5599,65.01571709233792,0,0,0,rep2_FOV1
7,12,469,554,1,2554.0,5576,64.9739956958393,0,0,0,rep2_FOV1
8,12,469,554,1,2555.0,5615,65.72110418521817,0,0,0,rep2_FOV1
9,12,469,554,1,2569.0,5478,65.64056224899599,0,0,0,rep2_FOV1
10,12,469,554,1,2564.0,5836,66.21487320082248,0,1,1,rep2_FOV1
11,12,469,554,1,2542.0,5782,67.40228294707714,2,2,0,rep2_FOV1
12,12,469,554,1,2576.0,5767,67.1003988208774,2,2,0,rep2_FOV1
13,12,469,554,1,2570.0,5698,67.57142857142857,1,2,0,rep2_FOV1
14,12,469,554,1,2577.0,5726,68.11002444987776,1,0,0,rep2_FOV1
15,12,469,554,0,0.0,0,0.0,0,0,0,rep2_FOV1
16,12,469,554,0,0.0,0,0.0,0,0,0,rep2_FOV1
17,12,469,554,0,0.0,0,0.0,0,0,0,rep2_FOV1
18,12,469,554,0,0.0,0,0.0,0,0,0,rep2_FOV1
19,12,469,554,0,0.0,0,0.0,0,0,0,rep2_FOV1
20,12,469,554,0,0.0,0,0.0,0,0,0,rep2_FOV1
0,13,571,570,1,2369.0,5263,73.49458483754513,0,2,0,rep2_FOV1
1,13,571,570,1,2394.0,5345,76.35659494855004,0,1,1,rep2_FOV1
2,13,571,570,1,2375.0,5706,90.88573431475639,0,1,1,rep2_FOV1
3,13,571,570,1,2374.0,5967,111.05614211496564,1,5,1,rep2_FOV1
4,13,571,570,1,2362.0,6071,119.54554439136881,2,5,1,rep2_FOV1
5,13,571,570,1,2377.0,5875,103.40646808510638,2,7,0,rep2_FOV1
6,13,571,570,1,2386.0,5727,93.27029858564694,2,2,1,rep2_FOV1
7,13,571,570,1,2362.0,5669,85.95995766449109,2,2,0,rep2_FOV1
8,13,571,570,1,2372.0,5524,81.26104272266474,1,4,0,rep2_FOV1
9,13,571,570,1,2388.0,5417,76.13291489754477,1,1,0,rep2_FOV1
10,13,571,570,1,2403.0,5235,73.14364851957976,0,2,1,rep2_FOV1
11,13,571,570,1,2374.0,5143,72.12288547540346,4,2,1,rep2_FOV1
12,13,571,570,1,2370.0,5281,72.44877864040902,1,4,1,rep2_FOV1
13,13,571,570,1,2371.0,5374,74.94957201339784,0,2,1,rep2_FOV1
14,13,571,570,1,2383.0,5472,80.875,2,5,1,rep2_FOV1
15,13,571,570,1,2365.0,5687,89.77211183400739,1,5,1,rep2_FOV1
16,13,571,570,1,2377.0,5782,94.09512279488067,2,6,0,rep2_FOV1
17,13,571,570,1,2372.0,5744,90.7425139275766,1,8,1,rep2_FOV1
18,13,571,570,1,2361.0,5607,87.91207419297307,1,4,1,rep2_FOV1
19,13,571,570,1,2378.0,5560,84.40971223021583,3,7,0,rep2_FOV1
20,13,571,570,1,2370.0,5608,85.40656205420828,4,5,1,rep2_FOV1
0,14,64,590,1,2243.0,4878,76.55473554735548,0,3,1,rep2_FOV1
1,14,64,590,1,2258.0,5086,83.66083366103028,2,2,1,rep2_FOV1
2,14,64,590,1,2229.0,5321,96.61849276451795,3,6,0,rep2_FOV1
3,14,64,590,1,2243.0,5406,107.61542730299666,2,5,0,rep2_FOV1
4,14,64,590,1,2249.0,5452,112.88609684519443,0,3,1,rep2_FOV1
5,14,64,590,1,2266.0,5223,95.65307294658243,3,7,0,rep2_FOV1
6,14,64,590,1,2246.0,5173,88.88613957084864,1,9,0,rep2_FOV1
7,14,64,590,1,2246.0,5066,83.04520331622582,1,1,0,rep2_FOV1
8,14,64,590,1,2230.0,4923,78.51513304895389,0,3,0,rep2_FOV1
9,14,64,590,1,2256.0,4745,75.1586933614331,0,2,0,rep2_FOV1
10,14,64,590,1,2254.0,4753,71.76015148327372,3,2,0,rep2_FOV1
11,14,64,590,1,2256.0,4705,71.32157279489904,4,1,0,rep2_FOV1
12,14,64,590,1,2265.0,4642,71.24515295131408,0,2,0,rep2_FOV1
13,14,64,590,1,2247.0,4515,68.16899224806201,0,1,1,rep2_FOV1
14,14,64,590,1,2264.0,4546,68.37043554773427,1,2,0,rep2_FOV1
15,14,64,590,1,2254.0,4404,67.74046321525886,3,0,0,rep2_FOV1
16,14,64,590,1,2253.0,4496,66.42704626334519,2,0,0,rep2_FOV1
17,14,64,590,1,2250.0,4443,66.20661715057393,0,0,1,rep2_FOV1
18,14,64,590,1,2265.0,4535,67.64454244762955,4,1,0,rep2_FOV1
19,14,64,590,1,2219.0,4529,68.1285051887834,3,2,1,rep2_FOV1
20,14,64,590,1,2253.0,4669,71.75690726065538,0,3,1,rep2_FOV1
