time,cell_number,x,y,Alive,nuclei_size,cell_size,protein_concentration,number_of_mRNA_in_nucleus,number_of_mRNA_in_cytoplasm,number_of_transcription_sites,file_name
19,4,292,204,1,2564.0,5849,103.75465891605403,4,9,1,rep2_FOV4
20,4,292,204,1,2555.0,6092,127.19977019041366,4,11,1,rep2_FOV4
0,5,82,272,1,2481.0,7856,183.21690427698573,2,20,1,rep2_FOV4
1,5,82,272,1,2478.0,7911,200.13260017696877,5,19,1,rep2_FOV4
2,5,82,272,1,2496.0,7945,194.90132158590308,4,11,1,rep2_FOV4
3,5,82,272,1,2496.0,7810,170.04353393085788,1,13,1,rep2_FOV4
4,5,82,272,1,2499.0,7687,155.81019903733576,3,12,2,rep2_FOV4
5,5,82,272,1,2483.0,7645,144.9627207325049,5,11,0,rep2_FOV4
6,5,82,272,1,2471.0,7587,136.60392777118756,2,10,0,rep2_FOV4
7,5,82,272,1,2490.0,7437,119.74263816054861,2,3,0,rep2_FOV4
8,5,82,272,1,2482.0,7255,106.55713301171606,2,5,0,rep2_FOV4
9,5,82,272,1,2475.0,7191,99.76401056876651,1,3,0,rep2_FOV4
10,5,82,272,1,2468.0,7090,95.27940761636107,0,2,0,rep2_FOV4
11,5,82,272,1,2512.0,6963,84.98563837426397,1,0,1,rep2_FOV4
12,5,82,272,1,2488.0,6802,82.98515142605116,1,1,0,rep2_FOV4
13,5,82,272,1,2492.0,6714,77.13821864760203,0,1,1,rep2_FOV4
14,5,82,272,1,2478.0,6552,76.13751526251527,4,2,1,rep2_FOV4
15,5,82,272,1,2492.0,6674,78.11357506742583,4,3,0,rep2_FOV4
16,5,82,272,1,2476.0,6814,82.30349280892281,1,3,1,rep2_FOV4
17,5,82,272,1,2471.0,7014,91.21200456230396,4,9,1,rep2_FOV4
18,5,82,272,1,2491.0,7395,113.34942528735633,4,10,1,rep2_FOV4
19,5,82,272,1,2480.0,7400,120.58527027027027,0,10,1,rep2_FOV4
20,5,82,272,1,2475.0,7428,118.60393107162089,6,8,1,rep2_FOV4
0,6,579,305,1,2770.0,6106,92.63544055027842,4,7,1,rep2_FOV4
1,6,579,305,1,2749.0,6213,98.84371479156607,3,7,1,rep2_FOV4
2,6,579,305,1,2766.0,6260,104.09648562300319,5,2,1,rep2_FOV4
3,6,579,305,1,2762.0,6323,104.4948600347936,3,8,2,rep2_FOV4
4,6,579,305,1,2754.0,6403,115.72028736529752,0,10,4,rep2_FOV4
5,6,579,305,1,2768.0,6524,124.34901900674433,4,8,2,rep2_FOV4
6,6,579,305,1,2780.0,6573,136.48455804046858,4,10,2,rep2_FOV4
7,6,579,305,1,2738.0,6597,140.28619069273913,4,11,1,rep2_FOV4
8,6,579,305,1,2738.0,6589,140.24404310213993,4,10,1,rep2_FOV4
9,6,579,305,1,2764.0,6609,140.96656075049177,9,10,1,rep2_FOV4
10,6,579,305,1,2751.0,6705,157.09395973154363,5,16,2,rep2_FOV4
11,6,579,305,1,2749.0,6725,158.29888475836432,3,9,1,rep2_FOV4
12,6,579,305,1,2759.0,6642,147.18834688346882,3,7,0,rep2_FOV4
13,6,579,305,1,2741.0,6661,140.3194715508182,2,8,0,rep2_FOV4
14,6,579,305,1,2759.0,6565,127.83305407463823,1,4,0,rep2_FOV4
15,6,579,305,1,2763.0,6444,114.67877094972067,1,3,1,rep2_FOV4
16,6,579,305,1,2752.0,6296,103.96172172808132,2,4,1,rep2_FOV4
17,6,579,305,1,2737.0,6199,99.82319728988547,3,6,1,rep2_FOV4
18,6,579,305,1,2754.0,6121,95.6260414964875,2,1,0,rep2_FOV4
19,6,579,305,1,2769.0,6044,90.01968894771674,2,3,0,rep2_FOV4
20,6,579,305,1,2768.0,5977,86.78433996988456,0,2,0,rep2_FOV4
0,7,284,328,1,2644.0,5742,81.49529780564264,2,5,1,rep2_FOV4
1,7,284,328,1,2640.0,6027,93.80139372822299,4,4,0,rep2_FOV4
2,7,284,328,1,2636.0,6040,96.66903973509933,2,6,1,rep2_FOV4
3,7,284,328,1,2650.0,6034,98.43370898243288,4,7,1,rep2_FOV4
4,7,284,328,1,2651.0,6391,126.87404162102958,6,9,1,rep2_FOV4
5,7,284,328,1,2654.0,6607,151.5199031330407,4,10,1,rep2_FOV4
6,7,284,328,1,2651.0,6663,172.1190154585022,2,9,1,rep2_FOV4
7,7,284,328,1,2671.0,6774,191.69574844995572,3,12,1,rep2_FOV4
8,7,284,328,1,2625.0,6788,192.18400117855037,3,11,2,rep2_FOV4
9,7,284,328,1,2660.0,6732,180.1402257872846,0,9,1,rep2_FOV4
10,7,284,328,0,0.0,6107,100.71671851973146,0,1,1,rep2_FOV4
11,7,284,328,0,0.0,5788,81.1850380096752,1,2,1,rep2_FOV4
12,7,284,328,0,0.0,5418,69.94702842377261,1,0,0,rep2_FOV4
13,7,284,328,0,0.0,4340,64.17396313364056,0,0,0,rep2_FOV4
14,7,284,328,0,0.0,0,0.0,0,0,0,rep2_FOV4
15,7,284,328,0,0.0,0,0.0,0,0,0,rep2_FOV4
16,7,284,328,0,0.0,0,0.0,0,0,0,rep2_FOV4
17,7,284,328,0,0.0,0,0.0,0,0,0,rep2_FOV4
18,7,284,328,0,0.0,0,0.0,0,0,0,rep2_FOV4
19,7,284,328,0,0.0,0,0.0,0,0,0,rep2_FOV4
20,7,284,328,0,0.0,0,0.0,0,0,0,rep2_FOV4
0,8,503,396,1,2817.0,6093,78.42425734449368,3,3,1,rep2_FOV4
1,8,503,396,1,2850.0,6271,85.48971455908149,3,5,1,rep2_FOV4
2,8,503,396,1,2850.0,6291,89.22476553807026,4,2,0,rep2_FOV4
3,8,503,396,1,2834.0,6166,84.85095686020111,1,2,0,rep2_FOV4
4,8,503,396,1,2843.0,6067,79.83385528267678,0,1,0,rep2_FOV4
5,8,503,396,1,2841.0,6007,76.54170134842684,0,0,0,rep2_FOV4
6,8,503,396,1,2842.0,5823,72.28730894727804,0,0,0,rep2_FOV4
7,8,503,396,1,2829.0,5587,68.66690531591193,2,0,1,rep2_FOV4
8,8,503,396,1,2823.0,5764,69.12300485773768,4,0,1,rep2_FOV4
9,8,503,396,1,2826.0,5960,73.65872483221476,5,8,1,rep2_FOV4
10,8,503,396,1,2810.0,6361,89.87014620342714,7,4,1,rep2_FOV4
11,8,503,396,1,2841.0,6496,99.54387315270937,2,8,0,rep2_FOV4
12,8,503,396,1,2826.0,6509,103.67829159625134,1,4,0,rep2_FOV4
13,8,503,396,1,2856.0,6406,96.40883546674992,0,1,0,rep2_FOV4
14,8,503,396,1,2848.0,6335,89.60284135753749,0,0,0,rep2_FOV4
15,8,503,396,1,2841.0,6145,83.38958502847844,0,1,0,rep2_FOV4
16,8,503,396,1,2831.0,6021,77.52632453080884,0,2,1,rep2_FOV4
17,8,503,396,1,2837.0,6008,76.53162450066579,0,4,1,rep2_FOV4
18,8,503,396,1,2836.0,5806,75.92869445401308,2,3,1,rep2_FOV4
19,8,503,396,1,2853.0,5967,79.0124015418133,0,1,1,rep2_FOV4
20,8,503,396,1,2827.0,6107,81.27984280334043,3,3,1,rep2_FOV4
0,9,72,444,1,2772.0,6006,86.26873126873127,3,2,0,rep2_FOV4
1,9,72,444,1,2778.0,5817,83.71858346226577,2,3,1,rep2_FOV4
2,9,72,444,1,2783.0,5971,87.95645620499079,5,8,1,rep2_FOV4
3,9,72,444,1,2776.0,6110,96.26464811783961,6,7,0,rep2_FOV4
4,9,72,444,1,2792.0,6211,102.49380132023829,4,4,0,rep2_FOV4
5,9,72,444,1,2776.0,6145,100.75020341741254,3,6,1,rep2_FOV4
6,9,72,444,1,2787.0,6190,105.20226171243942,3,4,1,rep2_FOV4
7,9,72,444,1,2776.0,6331,112.81740641288896,5,7,1,rep2_FOV4
8,9,72,444,1,2803.0,6307,114.65070556524496,4,5,2,rep2_FOV4
9,9,72,444,1,2778.0,6335,114.4394632991318,3,12,1,rep2_FOV4
10,9,72,444,1,2782.0,6417,124.054698457223,2,7,1,rep2_FOV4
11,9,72,444,1,2783.0,6511,128.21932114882506,3,7,0,rep2_FOV4
12,9,72,444,1,2784.0,6446,125.8566552901024,2,6,3,rep2_FOV4
13,9,72,444,1,2775.0,6479,129.39774656582807,6,7,0,rep2_FOV4
14,9,72,444,1,2782.0,6465,130.99675174013922,1,7,0,rep2_FOV4
15,9,72,444,1,2779.0,6421,123.55225042828219,1,2,1,rep2_FOV4
16,9,72,444,1,2785.0,6333,115.37012474340754,5,4,0,rep2_FOV4
17,9,72,444,1,2785.0,6228,111.18111753371869,3,5,2,rep2_FOV4
18,9,72,444,1,2773.0,6187,103.60239211249394,2,5,2,rep2_FOV4
19,9,72,444,1,2770.0,6224,104.07342544987146,-1,7,2,rep2_FOV4
20,9,72,444,1,2789.0,6171,101.29930319235132,5,3,0,rep2_FOV4
0,10,333,522,1,2639.0,6824,111.94109026963658,0,2,0,rep2_FOV4
1,10,333,522,1,2633.0,6675,94.89498127340823,0,0,0,rep2_FOV4
2,10,333,522,1,2620.0,6402,83.67806935332709,2,0,0,rep2_FOV4
3,10,333,522,1,2655.0,6291,77.1522810364012,2,0,1,rep2_FOV4
4,10,333,522,1,2640.0,6289,80.43154714581014,2,4,1,rep2_FOV4
5,10,333,522,1,2648.0,6400,84.20703125,1,4,0,rep2_FOV4
6,10,333,522,1,2683.0,6430,85.66531881804043,2,1,0,rep2_FOV4
7,10,333,522,1,2654.0,6407,83.33619478695176,2,2,0,rep2_FOV4
8,10,333,522,1,2643.0,6284,78.67568427753024,0,1,0,rep2_FOV4
9,10,333,522,1,2662.0,6248,79.78137003841229,0,0,0,rep2_FOV4
10,10,333,522,1,2646.0,6139,76.47238964000651,0,1,0,rep2_FOV4
11,10,333,522,1,2650.0,5988,73.67869071476287,0,0,0,rep2_FOV4
12,10,333,522,1,2655.0,5920,70.00422297297297,0,0,0,rep2_FOV4
13,10,333,522,1,2663.0,5722,67.60625655365257,0,0,0,rep2_FOV4
14,10,333,522,1,2651.0,5749,65.37536962950078,0,0,0,rep2_FOV4
15,10,333,522,1,2640.0,5779,66.11437965045856,0,0,0,rep2_FOV4
16,10,333,522,1,2636.0,5713,66.35427971293541,1,1,1,rep2_FOV4
17,10,333,522,1,2642.0,5843,69.80318329625193,5,2,1,rep2_FOV4
18,10,333,522,1,2661.0,6233,78.55446815337719,1,2,1,rep2_FOV4
19,10,333,522,1,2659.0,6318,84.33539094650206,4,6,1,rep2_FOV4
20,10,333,522,1,2663.0,6604,90.99227740763173,3,4,1,rep2_FOV4
0,11,134,554,1,2559.0,7277,121.81998076130273,2,6,0,rep2_FOV4
1,11,134,554,1,2535.0,7155,114.07379454926625,2,4,0,rep2_FOV4
2,11,134,554,1,2547.0,7055,109.0338766832034,2,4,0,rep2_FOV4
3,11,134,554,1,2541.0,6983,100.30144636975513,1,4,0,rep2_FOV4
4,11,134,554,1,2539.0,6921,93.81057650628522,0,2,0,rep2_FOV4
5,11,134,554,1,2563.0,6632,85.21637515078407,2,1,0,rep2_FOV4
6,11,134,554,1,2531.0,6599,79.95544779512048,0,2,0,rep2_FOV4
7,11,134,554,1,2544.0,6469,77.07172669655279,0,1,0,rep2_FOV4
8,11,134,554,1,2547.0,6372,75.03593848085373,0,1,0,rep2_FOV4
9,11,134,554,1,2549.0,6279,72.02022615066093,1,0,1,rep2_FOV4
10,11,134,554,1,2544.0,6178,72.03431531239883,4,2,1,rep2_FOV4
11,11,134,554,1,2540.0,6677,82.99146323199041,6,4,1,rep2_FOV4
12,11,134,554,1,2547.0,6947,101.24629336404203,2,10,1,rep2_FOV4
13,11,134,554,1,2568.0,7126,111.20362054448499,0,9,2,rep2_FOV4
14,11,134,554,1,2558.0,7217,121.7414438132188,4,6,1,rep2_FOV4
15,11,134,554,1,2562.0,7195,117.1350938151494,6,8,1,rep2_FOV4
16,11,134,554,1,2547.0,7234,119.84116671274536,5,11,1,rep2_FOV4
17,11,134,554,1,2555.0,7351,134.98503604951708,5,14,2,rep2_FOV4
18,11,134,554,1,2536.0,7533,157.74286472852782,5,17,1,rep2_FOV4
19,11,134,554,1,2534.0,7549,162.4431050470261,9,14,0,rep2_FOV4
20,11,134,554,1,2553.0,7492,155.1828617191671,1,8,0,rep2_FOV4
0,12,515,559,1,2673.0,7808,152.08811475409837,1,6,0,rep2_FOV4
1,12,515,559,1,2698.0,7717,137.092393417131,0,7,0,rep2_FOV4
2,12,515,559,1,2673.0,7539,121.43347924127869,0,3,0,rep2_FOV4
3,12,515,559,1,2697.0,7343,109.02914340187934,0,1,1,rep2_FOV4
4,12,515,559,1,2665.0,7176,98.78790412486065,3,5,1,rep2_FOV4
5,12,515,559,1,2691.0,7280,103.70233516483516,2,8,1,rep2_FOV4
6,12,515,559,1,2676.0,7218,98.55001385425325,1,4,0,rep2_FOV4
7,12,515,559,1,2683.0,7269,94.84798459210346,2,3,0,rep2_FOV4
8,12,515,559,1,2680.0,7033,89.14033840466372,0,6,1,rep2_FOV4
9,12,515,559,1,2664.0,7050,89.8936170212766,1,3,1,rep2_FOV4
10,12,515,559,1,2662.0,7063,87.24720373778848,1,7,1,rep2_FOV4
11,12,515,559,1,2659.0,7268,98.85800770500826,3,6,1,rep2_FOV4
12,12,515,559,1,2668.0,7355,108.98545207341944,6,8,0,rep2_FOV4
13,12,515,559,1,2680.0,7397,107.4071921049074,2,6,0,rep2_FOV4
14,12,515,559,1,2677.0,7317,100.30941642749761,1,7,0,rep2_FOV4
15,12,515,559,1,2670.0,7175,96.49700348432056,1,3,0,rep2_FOV4
16,12,515,559,1,2691.0,7099,90.97379912663756,1,3,0,rep2_FOV4
17,12,515,559,1,2682.0,7106,91.26428370391218,0,4,1,rep2_FOV4
18,12,515,559,1,2708.0,7082,88.8109291160689,1,4,1,rep2_FOV4
19,12,515,559,1,2680.0,7051,88.14083108778897,4,3,1,rep2_FOV4
20,12,515,559,1,2680.0,7026,88.83376031881583,0,6,1,rep2_FOV4
