time,cell_number,x,y,Alive,nuclei_size,cell_size,protein_concentration,number_of_mRNA_in_nucleus,number_of_mRNA_in_cytoplasm,number_of_transcription_sites,file_name
10,4,166,155,1,2776.0,6072,92.98138998682477,1,1,0,rep2_FOV3
11,4,166,155,1,2762.0,5876,83.28539823008849,4,1,1,rep2_FOV3
12,4,166,155,1,2778.0,5841,81.8306796781373,3,4,1,rep2_FOV3
13,4,166,155,1,2767.0,5932,87.62204989885367,3,4,0,rep2_FOV3
14,4,166,155,0,0.0,5135,65.50866601752678,0,0,1,rep2_FOV3
15,4,166,155,0,0.0,3328,61.71694711538461,0,0,0,rep2_FOV3
16,4,166,155,0,0.0,252,62.607142857142854,0,0,0,rep2_FOV3
17,4,166,155,0,0.0,0,0.0,0,0,0,rep2_FOV3
18,4,166,155,0,0.0,0,0.0,0,0,0,rep2_FOV3
19,4,166,155,0,0.0,0,0.0,0,0,0,rep2_FOV3
20,4,166,155,0,0.0,0,0.0,0,0,0,rep2_FOV3
0,5,498,187,1,2702.0,5957,70.49571932180628,0,1,0,rep2_FOV3
1,5,498,187,1,2702.0,5999,70.72528754792465,0,0,0,rep2_FOV3
2,5,498,187,1,2679.0,5795,67.79585849870578,0,0,0,rep2_FOV3
3,5,498,187,1,2686.0,5681,67.09804611864108,0,0,0,rep2_FOV3
4,5,498,187,1,2689.0,5637,66.88451303885046,0,0,0,rep2_FOV3
5,5,498,187,1,2699.0,5591,66.26149168306206,0,0,1,rep2_FOV3
6,5,498,187,1,2796.0,5263,64.31635949078472,5,2,0,rep2_FOV3
7,5,498,187,1,2690.0,5822,69.57677773960839,4,0,1,rep2_FOV3
8,5,498,187,1,2705.0,6258,78.04026845637584,4,8,1,rep2_FOV3
9,5,498,187,1,2686.0,6708,100.3056052474657,5,4,1,rep2_FOV3
10,5,498,187,1,2685.0,6870,111.42343522561863,3,4,1,rep2_FOV3
11,5,498,187,1,2697.0,6909,114.29888551165146,4,8,1,rep2_FOV3
12,5,498,187,1,2702.0,6889,121.2383509943388,-1,6,2,rep2_FOV3
13,5,498,187,1,2695.0,6969,127.16229014205769,2,7,1,rep2_FOV3
14,5,498,187,1,16.0,6941,123.44604523843826,3,5,0,rep2_FOV3
15,5,498,187,1,2690.0,6837,114.5318121983326,3,5,0,rep2_FOV3
16,5,498,187,1,3.0,6763,108.1744787816058,1,4,0,rep2_FOV3
17,5,498,187,1,12.0,6733,104.00059408881627,2,7,1,rep2_FOV3
18,5,498,187,1,3.0,6850,115.12613138686132,2,7,1,rep2_FOV3
19,5,498,187,1,2705.0,6750,109.83555555555556,1,4,1,rep2_FOV3
20,5,498,187,1,2701.0,6767,102.53598344909118,2,3,1,rep2_FOV3
0,6,84,279,1,2632.0,5941,94.46339000168322,3,4,1,rep2_FOV3
1,6,84,279,1,2612.0,6064,98.93222295514512,3,13,1,rep2_FOV3
2,6,84,279,1,2608.0,6247,117.2974227629262,4,9,1,rep2_FOV3
3,6,84,279,1,2598.0,6338,124.86194383086148,6,7,0,rep2_FOV3
4,6,84,279,1,2623.0,6364,128.57212445003142,4,8,0,rep2_FOV3
5,6,84,279,1,2602.0,6255,121.03677058353317,2,7,0,rep2_FOV3
6,6,84,279,1,2679.0,6100,107.26459016393443,1,3,1,rep2_FOV3
7,6,84,279,1,2611.0,5932,92.22403910991234,3,2,0,rep2_FOV3
8,6,84,279,1,2597.0,5709,84.8222105447539,2,0,0,rep2_FOV3
9,6,84,279,1,2600.0,5684,81.90042223786067,0,1,0,rep2_FOV3
10,6,84,279,1,2594.0,5752,84.85031293463143,0,3,0,rep2_FOV3
11,6,84,279,1,2614.0,5704,81.96300841514727,0,1,0,rep2_FOV3
12,6,84,279,1,2598.0,5578,78.49498027967013,0,5,1,rep2_FOV3
13,6,84,279,1,2616.0,5699,83.31163361993332,1,2,1,rep2_FOV3
14,6,84,279,1,2704.0,5989,92.20187009517448,5,6,1,rep2_FOV3
15,6,84,279,1,2627.0,6139,108.50887766737253,5,10,0,rep2_FOV3
16,6,84,279,1,2684.0,6169,111.23099367806776,2,5,0,rep2_FOV3
17,6,84,279,1,2711.0,6142,109.99413871703028,1,4,0,rep2_FOV3
18,6,84,279,1,2697.0,6103,102.87694576437818,1,3,0,rep2_FOV3
19,6,84,279,1,2614.0,5945,95.87703952901597,0,2,0,rep2_FOV3
20,6,84,279,1,2624.0,5850,88.03948717948718,0,2,0,rep2_FOV3
0,7,407,306,1,2453.0,6089,97.61619313516177,1,4,1,rep2_FOV3
1,7,407,306,1,2444.0,6071,99.34854225004118,1,5,1,rep2_FOV3
2,7,407,306,1,2467.0,6066,96.69716452357402,1,2,1,rep2_FOV3
3,7,407,306,1,2459.0,5987,90.1332887923835,1,2,0,rep2_FOV3
4,7,407,306,1,2436.0,5795,84.12528041415013,0,2,0,rep2_FOV3
5,7,407,306,1,2472.0,5701,79.28275741098052,2,2,1,rep2_FOV3
6,7,407,306,1,2596.0,5697,78.73758118307882,2,3,1,rep2_FOV3
7,7,407,306,1,2469.0,6093,97.77383883144593,3,14,2,rep2_FOV3
8,7,407,306,1,2456.0,6458,138.15515639516877,4,17,1,rep2_FOV3
9,7,407,306,1,2445.0,6616,160.6259068923821,4,11,1,rep2_FOV3
10,7,407,306,1,2443.0,6583,156.58073826522863,4,9,1,rep2_FOV3
11,7,407,306,1,2452.0,6619,151.7384801329506,4,7,1,rep2_FOV3
12,7,407,306,1,2462.0,6521,139.2686704493176,3,7,0,rep2_FOV3
13,7,407,306,1,2450.0,6362,121.17525935240491,1,3,0,rep2_FOV3
14,7,407,306,1,2608.0,6181,107.40883352208381,0,2,0,rep2_FOV3
15,7,407,306,1,2423.0,6055,98.38893476465731,0,4,0,rep2_FOV3
16,7,407,306,1,2618.0,5963,89.824081838001,0,0,0,rep2_FOV3
17,7,407,306,1,2584.0,5828,83.48404255319149,0,1,0,rep2_FOV3
18,7,407,306,1,2598.0,5612,77.65947968638632,0,1,0,rep2_FOV3
19,7,407,306,1,2453.0,5604,75.22769450392576,0,0,0,rep2_FOV3
20,7,407,306,1,2455.0,5448,71.35517621145374,0,0,0,rep2_FOV3
0,8,204,418,1,2772.0,6052,82.71232650363517,1,0,0,rep2_FOV3
1,8,204,418,1,2747.0,6030,81.60381426202322,0,1,0,rep2_FOV3
2,8,204,418,1,2768.0,6032,79.49834217506631,2,2,1,rep2_FOV3
3,8,204,418,1,2758.0,6020,82.04568106312293,3,4,1,rep2_FOV3
4,8,204,418,1,2772.0,6223,88.10927205527881,1,3,1,rep2_FOV3
5,8,204,418,1,2763.0,6253,90.41116264193187,2,5,1,rep2_FOV3
6,8,204,418,1,2449.0,6237,90.70723104056438,2,1,1,rep2_FOV3
7,8,204,418,1,2743.0,6254,88.69651423089223,4,1,1,rep2_FOV3
8,8,204,418,1,2771.0,6381,95.11675286005328,8,2,1,rep2_FOV3
9,8,204,418,1,2759.0,6524,107.25873697118332,8,9,1,rep2_FOV3
10,8,204,418,1,2746.0,6669,121.05458089668616,6,11,1,rep2_FOV3
11,8,204,418,1,2768.0,6777,133.6123653534012,3,9,1,rep2_FOV3
12,8,204,418,1,2780.0,6740,126.95103857566765,4,4,0,rep2_FOV3
13,8,204,418,1,2765.0,6638,116.68815908406147,4,4,1,rep2_FOV3
14,8,204,418,1,2462.0,6569,107.91109757954027,4,5,1,rep2_FOV3
15,8,204,418,1,2744.0,6584,109.42557715674361,4,4,1,rep2_FOV3
16,8,204,418,1,2464.0,6508,104.98740012292564,4,3,0,rep2_FOV3
17,8,204,418,1,2452.0,6472,103.08714462299135,1,4,1,rep2_FOV3
18,8,204,418,1,2433.0,6420,98.30716510903427,4,7,1,rep2_FOV3
19,8,204,418,1,2748.0,6458,105.07076494270672,4,4,0,rep2_FOV3
20,8,204,418,1,2766.0,6494,101.23668001231907,8,1,1,rep2_FOV3
0,9,79,527,1,2706.0,5652,84.00017692852087,2,2,1,rep2_FOV3
1,9,79,527,1,2706.0,5486,77.97356908494349,3,1,0,rep2_FOV3
2,9,79,527,1,2719.0,5377,74.42384229124046,2,1,0,rep2_FOV3
3,9,79,527,1,2709.0,5334,74.05886764154481,0,2,0,rep2_FOV3
4,9,79,527,1,2696.0,5238,73.73825887743413,2,2,1,rep2_FOV3
5,9,79,527,1,2708.0,5320,74.88571428571429,1,5,1,rep2_FOV3
6,9,79,527,1,2740.0,5451,78.17244542285819,3,2,1,rep2_FOV3
7,9,79,527,1,2715.0,5363,75.46037665485736,2,0,1,rep2_FOV3
8,9,79,527,1,37.0,5268,72.10763097949886,4,0,0,rep2_FOV3
9,9,79,527,1,2695.0,5256,74.06221461187215,4,2,1,rep2_FOV3
10,9,79,527,1,2700.0,5440,80.05625,2,6,1,rep2_FOV3
11,9,79,527,1,2699.0,5610,85.72263814616755,1,6,1,rep2_FOV3
12,9,79,527,1,2674.0,5810,94.8184165232358,5,6,1,rep2_FOV3
13,9,79,527,1,2709.0,5931,105.95262181756871,3,11,1,rep2_FOV3
14,9,79,527,1,2740.0,6115,120.53769419460343,6,12,1,rep2_FOV3
15,9,79,527,1,25.0,6340,141.8198738170347,5,7,1,rep2_FOV3
16,9,79,527,1,2754.0,6368,151.07459170854273,4,9,0,rep2_FOV3
17,9,79,527,1,2777.0,6370,150.10596546310833,6,7,0,rep2_FOV3
18,9,79,527,1,2759.0,6283,144.9095973261181,1,8,0,rep2_FOV3
19,9,79,527,1,2689.0,6166,131.6805060006487,4,8,1,rep2_FOV3
20,9,79,527,1,2707.0,6136,124.03650586701434,2,9,2,rep2_FOV3
0,10,600,560,1,2737.0,5834,90.84658896126157,1,2,0,rep2_FOV3
1,10,600,560,1,2706.0,5829,86.46028478298165,3,2,1,rep2_FOV3
2,10,600,560,1,2738.0,5800,88.79344827586208,3,2,0,rep2_FOV3
3,10,600,560,1,2737.0,5920,91.9910472972973,2,2,0,rep2_FOV3
4,10,600,560,1,2740.0,5767,86.05236691520722,2,3,1,rep2_FOV3
5,10,600,560,1,2718.0,5755,83.15134665508253,4,2,1,rep2_FOV3
6,10,600,560,1,35.0,5663,82.80964153275649,1,2,1,rep2_FOV3
7,10,600,560,1,2736.0,5726,83.6028641285365,1,2,0,rep2_FOV3
8,10,600,560,1,2700.0,5670,83.07601410934744,0,4,1,rep2_FOV3
9,10,600,560,1,2726.0,5824,88.5003434065934,0,2,1,rep2_FOV3
10,10,600,560,1,2729.0,5761,87.83561881617774,4,3,1,rep2_FOV3
11,10,600,560,1,2733.0,5855,91.0404782237404,2,4,1,rep2_FOV3
12,10,600,560,1,2722.0,5940,97.68350168350169,3,5,1,rep2_FOV3
13,10,600,560,1,2733.0,6027,106.74813339970135,6,11,1,rep2_FOV3
14,10,600,560,1,2697.0,6181,116.81863776088012,9,5,1,rep2_FOV3
15,10,600,560,1,2721.0,6153,117.73866406630911,3,7,0,rep2_FOV3
16,10,600,560,1,2709.0,6128,116.67819843342036,1,4,0,rep2_FOV3
17,10,600,560,1,2705.0,6123,111.60705536501715,0,2,0,rep2_FOV3
18,10,600,560,1,2713.0,6004,100.13724183877414,0,1,0,rep2_FOV3
19,10,600,560,1,2728.0,5820,91.41116838487973,0,2,0,rep2_FOV3
20,10,600,560,1,2730.0,5606,81.95808062789868,1,0,0,rep2_FOV3
0,11,274,568,1,2795.0,6646,97.37195305446885,0,6,1,rep2_FOV3
1,11,274,568,1,2803.0,6721,104.85508108912364,1,1,1,rep2_FOV3
2,11,274,568,1,2781.0,6658,100.15364974466807,1,3,0,rep2_FOV3
3,11,274,568,1,2790.0,6585,94.18010630220198,0,4,0,rep2_FOV3
4,11,274,568,1,2809.0,6532,91.99984690753215,4,2,1,rep2_FOV3
5,11,274,568,1,2777.0,6711,99.68082253017434,2,5,1,rep2_FOV3
6,11,274,568,1,2702.0,6693,101.93605259226057,1,7,0,rep2_FOV3
7,11,274,568,1,2786.0,6676,99.62852007189935,1,3,0,rep2_FOV3
8,11,274,568,1,2732.0,6683,100.30585066586862,1,5,0,rep2_FOV3
9,11,274,568,1,2798.0,6611,92.48631069429739,0,1,0,rep2_FOV3
10,11,274,568,1,2793.0,6444,85.48153320918684,0,0,0,rep2_FOV3
11,11,274,568,1,2789.0,6226,79.57163507870222,0,0,0,rep2_FOV3
12,11,274,568,1,2811.0,6110,75.03142389525368,0,0,0,rep2_FOV3
13,11,274,568,1,2787.0,6008,71.77996005326231,0,0,0,rep2_FOV3
14,11,274,568,1,2735.0,5930,69.69443507588532,1,0,1,rep2_FOV3
15,11,274,568,1,2735.0,5718,68.43809024134313,3,2,1,rep2_FOV3
16,11,274,568,1,2743.0,5784,69.87396265560166,1,1,1,rep2_FOV3
17,11,274,568,1,2730.0,6126,71.91576885406464,2,2,0,rep2_FOV3
18,11,274,568,1,2729.0,6013,71.14169299850325,1,0,0,rep2_FOV3
19,11,274,568,1,2796.0,5982,71.09027081243731,1,1,0,rep2_FOV3
20,11,274,568,1,2785.0,5913,71.80720446473872,1,1,1,rep2_FOV3
0,12,487,578,1,2645.0,5017,68.53079529599363,0,0,0,rep2_FOV3
1,12,487,578,1,2624.0,5036,66.50099285146942,0,0,0,rep2_FOV3
2,12,487,578,1,2644.0,5178,69.39069138663577,4,2,1,rep2_FOV3
3,12,487,578,1,2641.0,5777,87.0045006058508,2,3,1,rep2_FOV3
4,12,487,578,1,2643.0,5985,102.2233918128655,3,5,1,rep2_FOV3
5,12,487,578,1,2641.0,6122,109.81002940215616,4,9,1,rep2_FOV3
6,12,487,578,1,2727.0,6188,122.59486102133161,2,1,0,rep2_FOV3
7,12,487,578,1,2643.0,6289,119.90984258228653,4,3,0,rep2_FOV3
8,12,487,578,1,2799.0,6113,108.88287256666122,3,3,0,rep2_FOV3
9,12,487,578,1,2648.0,5994,100.55138471805138,0,2,0,rep2_FOV3
10,12,487,578,1,2639.0,5861,95.14860945231189,1,3,1,rep2_FOV3
11,12,487,578,1,2629.0,5896,94.53358208955224,4,3,0,rep2_FOV3
12,12,487,578,1,2627.0,5885,96.29923534409515,2,3,0,rep2_FOV3
13,12,487,578,1,2626.0,5897,92.0015261997626,0,0,0,rep2_FOV3
14,12,487,578,1,2782.0,5724,86.04856743535989,0,2,0,rep2_FOV3
15,12,487,578,1,2790.0,5709,81.27990891574707,0,2,0,rep2_FOV3
16,12,487,578,1,2782.0,5651,79.50380463634755,1,1,1,rep2_FOV3
17,12,487,578,1,2810.0,5582,78.2740953063418,1,3,1,rep2_FOV3
18,12,487,578,1,2779.0,5698,85.94313794313794,1,3,1,rep2_FOV3
19,12,487,578,1,2627.0,5989,102.14910669560862,4,4,1,rep2_FOV3
20,12,487,578,1,2616.0,6268,130.55599872367583,7,10,1,rep2_FOV3
